GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1,SEASON,Season_Avg_Pace_Team,Season_Avg_Pace_Opponent,Average_Season_Avg_Pace,Season_Avg_FG_PCT_Team,Season_Avg_FG_PCT_Opponent,PTS,OPP_PTS,Off_Rating,PPG_Team,PPG_Opponent,Off_Rating_Avg,Opp_Off_Rating_Avg
22301077,1610612739,CLE,1610612743,DEN,56,2024-03-31,CLE @ DEN,3,Away,"[28, 43, 20, 22, 20]","[26, 29, 39, 26, 32]",55.66666666666666,2023-24,97.62,97.43,97.525,0.48030136986301364,0.49621333333333334,101.0,130.0,104.1,112.71621621621621,109.44594594594595,114.95270270270271,117.55945945945946
22301078,1610612747,LAL,1610612751,BKN,42,2024-03-31,LAL @ BKN,3,Away,"[24, 37, 16, 30, 24]","[27, 31, 22, 30, 19]",52.66666666666666,2023-24,101.38,97.56,99.47,0.49853333333333333,0.4577333333333333,116.0,104.0,113.7,117.70270270270271,117.6891891891892,115.17702702702704,113.24594594594596
22301078,1610612751,BKN,1610612747,LAL,42,2024-03-31,BKN vs. LAL,3,Home,"[27, 31, 22, 30, 19]","[24, 37, 16, 30, 24]",52.66666666666666,2023-24,97.56,101.38,99.47,0.4577333333333333,0.49853333333333333,104.0,116.0,101.0,111.22972972972973,113.47297297297297,113.24594594594596,115.17702702702704
22301079,1610612746,LAC,1610612766,CHA,56,2024-03-31,LAC @ CHA,3,Away,"[23, 18, 34, 29, 42]","[17, 33, 20, 28, 17]",54.333333333333336,2023-24,97.93,97.81,97.87,0.4932297297297298,0.45875675675675676,130.0,118.0,139.8,116.10958904109589,112.64383561643835,118.67123287671232,108.08356164383562
22301079,1610612766,CHA,1610612746,LAC,56,2024-03-31,CHA vs. LAC,3,Home,"[17, 33, 20, 28, 17]","[23, 18, 34, 29, 42]",54.333333333333336,2023-24,97.81,97.93,97.87,0.45875675675675676,0.4932297297297298,118.0,130.0,125.5,106.20547945205479,116.73972602739725,108.08356164383562,118.67123287671232
22301080,1610612755,PHI,1610612761,TOR,62,2024-03-31,PHI @ TOR,3,Away,"[25, 30, 25, 41, 23]","[33, 20, 25, 35, 27]",61.333333333333336,2023-24,98.17,99.91,99.03999999999999,0.46545333333333333,0.47410810810810816,135.0,120.0,137.8,114.0945945945946,112.08108108108108,116.0581081081081,112.2
22301080,1610612761,TOR,1610612755,PHI,62,2024-03-31,TOR vs. PHI,3,Home,"[33, 20, 25, 35, 27]","[25, 30, 25, 41, 23]",61.333333333333336,2023-24,99.91,98.17,99.03999999999999,0.47410810810810816,0.46545333333333333,120.0,135.0,123.7,112.58904109589041,118.12328767123287,112.2,116.0581081081081
22301081,1610612748,MIA,1610612764,WAS,58,2024-03-31,MIA @ WAS,3,Away,"[29, 26, 32, 20, 31]","[20, 33, 31, 23, 35]",61.333333333333336,2023-24,96.88,103.07,99.975,0.46449999999999997,0.4694933333333334,119.0,107.0,115.5,109.76712328767124,108.54794520547945,111.51095890410959,109.97162162162162
22301081,1610612764,WAS,1610612748,MIA,58,2024-03-31,WAS vs. MIA,3,Home,"[20, 33, 31, 23, 35]","[29, 26, 32, 20, 31]",61.333333333333336,2023-24,103.07,96.88,99.975,0.4694933333333334,0.46449999999999997,107.0,119.0,102.9,113.36486486486487,123.01351351351352,109.97162162162162,111.51095890410959
22301082,1610612760,OKC,1610612752,NYK,39,2024-03-31,OKC @ NYK,3,Away,"[34, 17, 33, 22, 28]","[27, 45, 36, 28, 30]",73.0,2023-24,100.85,95.96,98.405,0.5013783783783783,0.46337837837837836,113.0,112.0,116.5,120.5068493150685,113.04109589041096,118.72054794520548,117.06301369863014
22301082,1610612752,NYK,1610612760,OKC,39,2024-03-31,NYK vs. OKC,3,Home,"[27, 45, 36, 28, 30]","[34, 17, 33, 22, 28]",73.0,2023-24,95.96,100.85,98.405,0.46337837837837836,0.5013783783783783,112.0,113.0,115.5,112.58904109589041,107.84931506849315,117.06301369863014,118.72054794520548
22301083,1610612745,HOU,1610612742,DAL,60,2024-03-31,HOU vs. DAL,3,Home,"[13, 28, 28, 47, 42]","[26, 31, 37, 26, 38]",45.0,2023-24,99.59,100.6,100.095,0.45989189189189195,0.48414864864864865,107.0,125.0,110.3,114.26027397260275,112.38356164383562,113.64520547945206,117.77260273972603
22301083,1610612742,DAL,1610612745,HOU,60,2024-03-31,DAL @ HOU,3,Away,"[26, 31, 37, 26, 38]","[13, 28, 28, 47, 42]",45.0,2023-24,100.6,99.59,100.095,0.48414864864864865,0.45989189189189195,125.0,107.0,127.6,118.61643835616438,116.3972602739726,117.77260273972603,113.64520547945206
22301084,1610612750,MIN,1610612741,CHI,55,2024-03-31,MIN vs. CHI,3,Home,"[33, 30, 18, 25, 28]","[21, 27, 17, 31, 28]",60.333333333333336,2023-24,97.79,96.94,97.36500000000001,0.4861081081081081,0.46982666666666667,101.0,109.0,106.3,113.02739726027397,106.20547945205479,114.79452054794521,113.88378378378378
22301084,1610612741,CHI,1610612750,MIN,55,2024-03-31,CHI @ MIN,3,Away,"[21, 27, 17, 31, 28]","[33, 30, 18, 25, 28]",60.333333333333336,2023-24,96.94,97.79,97.36500000000001,0.46982666666666667,0.4861081081081081,109.0,101.0,117.2,112.13513513513513,113.74324324324324,113.88378378378378,114.79452054794521
22301085,1610612759,SAS,1610612744,GSW,61,2024-03-31,SAS vs. GSW,3,Home,"[38, 29, 29, 17, 30]","[26, 27, 24, 27, 38]",64.0,2023-24,101.8,99.91,100.85499999999999,0.46342666666666665,0.47531081081081084,113.0,117.0,114.1,112.1891891891892,119.27027027027027,109.59054054054054,116.95753424657534
22301085,1610612744,GSW,1610612759,SAS,61,2024-03-31,GSW @ SAS,3,Away,"[26, 27, 24, 27, 38]","[38, 29, 29, 17, 30]",64.0,2023-24,99.91,101.8,100.85499999999999,0.47531081081081084,0.46342666666666665,117.0,113.0,118.2,117.98630136986301,115.89041095890411,116.95753424657534,109.59054054054054
22301086,1610612758,SAC,1610612762,UTA,50,2024-03-31,SAC vs. UTA,3,Home,"[34, 28, 31, 27, 27]","[23, 15, 41, 21, 27]",57.333333333333336,2023-24,99.46,100.26,99.86,0.4802972972972973,0.46832,127.0,106.0,135.1,117.12328767123287,116.15068493150685,116.19452054794522,114.77702702702703
22301086,1610612762,UTA,1610612758,SAC,50,2024-03-31,UTA @ SAC,3,Away,"[23, 15, 41, 21, 27]","[34, 28, 31, 27, 27]",57.333333333333336,2023-24,100.26,99.46,99.86,0.46832,0.4802972972972973,106.0,127.0,114.0,116.32432432432432,120.48648648648648,114.77702702702703,116.19452054794522
22301087,1610612766,CHA,1610612738,BOS,62,2024-04-01,CHA vs. BOS,4,Home,"[25, 17, 33, 20, 28]","[28, 29, 44, 31, 32]",56.333333333333336,2023-24,97.81,97.98,97.89500000000001,0.45865333333333336,0.4866533333333334,104.0,118.0,110.6,106.36486486486487,116.91891891891892,108.31891891891892,122.50135135135136
22301087,1610612738,BOS,1610612766,CHA,62,2024-04-01,BOS @ CHA,4,Away,"[28, 29, 44, 31, 32]","[25, 17, 33, 20, 28]",56.333333333333336,2023-24,97.98,97.81,97.89500000000001,0.4866533333333334,0.45865333333333336,118.0,104.0,126.9,120.89189189189189,109.51351351351352,122.50135135135136,108.31891891891892
22301088,1610612765,DET,1610612763,MEM,51,2024-04-01,DET vs. MEM,4,Home,"[23, 25, 17, 10, 34]","[13, 36, 24, 18, 32]",62.333333333333336,2023-24,100.45,98.68,99.565,0.46604000000000007,0.43553333333333333,108.0,110.0,113.7,110.63513513513513,119.54054054054055,109.48648648648648,106.77567567567567
22301088,1610612763,MEM,1610612765,DET,51,2024-04-01,MEM @ DET,4,Away,"[13, 36, 24, 18, 32]","[23, 25, 17, 10, 34]",62.333333333333336,2023-24,98.68,100.45,99.565,0.43553333333333333,0.46604000000000007,110.0,108.0,118.3,105.89189189189189,113.17567567567568,106.77567567567567,109.48648648648648
22301089,1610612751,BKN,1610612754,IND,70,2024-04-01,BKN @ IND,4,Away,"[11, 27, 31, 22, 30]","[27, 23, 29, 36, 38]",63.66666666666666,2023-24,97.56,102.16,99.86,0.4579078947368421,0.5066184210526316,111.0,133.0,108.8,111.13333333333334,113.50666666666666,113.08266666666668,119.84
22301089,1610612754,IND,1610612751,BKN,70,2024-04-01,IND vs. BKN,4,Home,"[27, 23, 29, 36, 38]","[11, 27, 31, 22, 30]",63.66666666666666,2023-24,102.16,97.56,99.86,0.5066184210526316,0.4579078947368421,133.0,111.0,129.1,122.74666666666667,120.53333333333333,119.84,113.08266666666668
22301090,1610612753,ORL,1610612757,POR,45,2024-04-01,ORL vs. POR,4,Home,"[33, 19, 11, 26, 23]","[19, 29, 25, 22, 27]",56.0,2023-24,97.37,97.88,97.625,0.47850666666666664,0.4438533333333334,104.0,103.0,109.5,110.51351351351352,108.25675675675676,112.81216216216217,108.30540540540541
22301090,1610612757,POR,1610612753,ORL,45,2024-04-01,POR @ ORL,4,Away,"[19, 29, 25, 22, 27]","[33, 19, 11, 26, 23]",56.0,2023-24,97.88,97.37,97.625,0.4438533333333334,0.47850666666666664,103.0,104.0,107.3,107.21621621621621,116.20270270270271,108.30540540540541,112.81216216216217
22301091,1610612741,CHI,1610612737,ATL,62,2024-04-01,CHI vs. ATL,4,Home,"[33, 21, 27, 17, 31]","[28, 28, 26, 22, 30]",55.333333333333336,2023-24,96.94,100.84,98.89,0.46882894736842107,0.46764,101.0,113.0,103.1,112.09333333333333,113.57333333333334,113.92800000000001,117.31756756756756
22301091,1610612737,ATL,1610612741,CHI,62,2024-04-01,ATL @ CHI,4,Away,"[28, 28, 26, 22, 30]","[33, 21, 27, 17, 31]",55.333333333333336,2023-24,100.84,96.94,98.89,0.46764,0.46882894736842107,113.0,101.0,117.7,119.16216216216216,120.52702702702703,117.31756756756756,113.92800000000001
22301092,1610612756,PHX,1610612740,NOP,74,2024-04-01,PHX @ NOP,4,Away,"[32, 29, 22, 26, 30]","[37, 26, 34, 29, 21]",65.0,2023-24,99.0,98.7,98.85,0.4969333333333334,0.4870533333333334,124.0,111.0,131.9,116.6891891891892,114.0945945945946,117.31891891891892,116.59054054054054
22301092,1610612740,NOP,1610612756,PHX,74,2024-04-01,NOP vs. PHX,4,Home,"[37, 26, 34, 29, 21]","[32, 29, 22, 26, 30]",65.0,2023-24,98.7,99.0,98.85,0.4870533333333334,0.4969333333333334,111.0,124.0,118.1,115.24324324324324,110.28378378378379,116.59054054054054,117.31891891891892
22301093,1610612755,PHI,1610612760,OKC,47,2024-04-02,PHI vs. OKC,4,Home,"[35, 25, 30, 25, 41]","[17, 34, 17, 33, 22]",62.66666666666666,2023-24,98.17,100.85,99.50999999999999,0.46540789473684213,0.50036,109.0,105.0,111.2,114.37333333333333,112.18666666666667,116.348,118.69054054054054
22301093,1610612760,OKC,1610612755,PHI,47,2024-04-02,OKC @ PHI,4,Away,"[17, 34, 17, 33, 22]","[35, 25, 30, 25, 41]",62.66666666666666,2023-24,100.85,98.17,99.50999999999999,0.50036,0.46540789473684213,105.0,109.0,106.1,120.4054054054054,113.02702702702703,118.69054054054054,116.348
22301094,1610612761,TOR,1610612747,LAL,59,2024-04-02,TOR vs. LAL,4,Home,"[27, 33, 20, 25, 35]","[31, 24, 37, 16, 30]",62.66666666666666,2023-24,99.91,101.38,100.645,0.4742266666666667,0.49875,111.0,128.0,105.7,112.6891891891892,118.35135135135135,112.35540540540539,115.15733333333333
22301094,1610612747,LAL,1610612761,TOR,59,2024-04-02,LAL @ TOR,4,Away,"[31, 24, 37, 16, 30]","[27, 33, 20, 25, 35]",62.66666666666666,2023-24,101.38,99.91,100.645,0.49875,0.4742266666666667,128.0,111.0,120.8,117.68,117.50666666666666,115.15733333333333,112.35540540540539
22301095,1610612749,MIL,1610612764,WAS,55,2024-04-02,MIL @ WAS,4,Away,"[33, 25, 32, 25, 26]","[29, 20, 33, 31, 23]",62.66666666666666,2023-24,100.51,103.07,101.78999999999999,0.4903466666666667,0.46996052631578944,113.0,117.0,109.7,120.35135135135135,116.83783783783784,118.48108108108109,109.87733333333333
22301095,1610612764,WAS,1610612749,MIL,55,2024-04-02,WAS vs. MIL,4,Home,"[29, 20, 33, 31, 23]","[33, 25, 32, 25, 26]",62.66666666666666,2023-24,103.07,100.51,101.78999999999999,0.46996052631578944,0.4903466666666667,117.0,113.0,111.4,113.28,122.96,109.87733333333333,118.48108108108109
22301096,1610612752,NYK,1610612748,MIA,56,2024-04-02,NYK @ MIA,4,Away,"[22, 27, 45, 36, 28]","[29, 29, 26, 32, 20]",50.66666666666666,2023-24,95.96,96.88,96.41999999999999,0.46334666666666663,0.4647866666666667,99.0,109.0,107.6,112.58108108108108,107.91891891891892,117.0418918918919,111.56486486486486
22301096,1610612748,MIA,1610612752,NYK,56,2024-04-02,MIA vs. NYK,4,Home,"[29, 29, 26, 32, 20]","[22, 27, 45, 36, 28]",50.66666666666666,2023-24,96.88,95.96,96.41999999999999,0.4647866666666667,0.46334666666666663,109.0,99.0,117.2,109.89189189189189,108.52702702702703,111.56486486486486,117.0418918918919
22301097,1610612742,DAL,1610612744,GSW,63,2024-04-05,DAL vs. GSW,4,Home,"[25, 27, 36, 26, 31]","[33, 28, 27, 26, 27]",56.333333333333336,2023-24,100.6,99.91,100.255,0.48240259740259744,0.4760779220779221,108.0,106.0,105.9,118.32894736842105,115.82894736842105,117.48421052631578,117.01842105263158
22301097,1610612744,GSW,1610612742,DAL,63,2024-04-05,GSW @ DAL,4,Away,"[33, 28, 27, 26, 27]","[25, 27, 36, 26, 31]",56.333333333333336,2023-24,99.91,100.6,100.255,0.4760779220779221,0.48240259740259744,106.0,108.0,102.9,117.98684210526316,115.5657894736842,117.01842105263158,117.48421052631578
22301098,1610612745,HOU,1610612750,MIN,39,2024-04-02,HOU @ MIN,4,Away,"[24, 13, 28, 28, 47]","[22, 33, 30, 18, 25]",55.66666666666666,2023-24,99.59,97.79,98.69,0.4597066666666667,0.48672,106.0,113.0,110.4,114.16216216216216,112.55405405405405,113.6,114.67972972972971
22301098,1610612750,MIN,1610612745,HOU,39,2024-04-02,MIN vs. HOU,4,Home,"[22, 33, 30, 18, 25]","[24, 13, 28, 28, 47]",55.66666666666666,2023-24,97.79,99.59,98.69,0.48672,0.4597066666666667,113.0,106.0,118.9,112.86486486486487,106.24324324324324,114.67972972972971,113.6
22301099,1610612759,SAS,1610612743,DEN,53,2024-04-02,SAS @ DEN,4,Away,"[34, 38, 29, 29, 17]","[30, 26, 29, 39, 26]",64.33333333333333,2023-24,101.8,97.43,99.61500000000001,0.4625921052631579,0.49546052631578946,105.0,110.0,104.0,112.2,119.24,109.65066666666665,117.76133333333334
22301099,1610612743,DEN,1610612759,SAS,53,2024-04-02,DEN vs. SAS,4,Home,"[30, 26, 29, 39, 26]","[34, 38, 29, 29, 17]",64.33333333333333,2023-24,97.43,101.8,99.61500000000001,0.49546052631578946,0.4625921052631579,110.0,105.0,110.0,114.57333333333334,109.81333333333333,117.76133333333334,109.65066666666665
22301100,1610612762,UTA,1610612739,CLE,65,2024-04-02,UTA vs. CLE,4,Home,"[23, 23, 15, 41, 21]","[26, 28, 43, 20, 22]",56.0,2023-24,100.26,97.62,98.94,0.4685,0.48112162162162164,113.0,129.0,113.0,116.18666666666667,120.57333333333334,114.76666666666667,114.808
22301100,1610612739,CLE,1610612762,UTA,65,2024-04-02,CLE @ UTA,4,Away,"[26, 28, 43, 20, 22]","[23, 23, 15, 41, 21]",56.0,2023-24,97.62,100.26,98.94,0.48112162162162164,0.4685,129.0,113.0,129.0,112.56,109.72,114.808,114.76666666666667
22301101,1610612746,LAC,1610612758,SAC,48,2024-04-02,LAC @ SAC,4,Away,"[31, 23, 18, 34, 29]","[27, 34, 28, 31, 27]",57.0,2023-24,97.93,99.46,98.695,0.4920933333333334,0.4795466666666667,95.0,109.0,101.1,116.29729729729729,112.71621621621621,118.95675675675675,116.44999999999999
22301101,1610612758,SAC,1610612746,LAC,48,2024-04-02,SAC vs. LAC,4,Home,"[27, 34, 28, 31, 27]","[31, 23, 18, 34, 29]",57.0,2023-24,99.46,97.93,98.695,0.4795466666666667,0.4920933333333334,109.0,95.0,116.0,117.25675675675676,116.01351351351352,116.44999999999999,118.95675675675675
22301102,1610612757,POR,1610612766,CHA,51,2024-04-03,POR @ CHA,4,Away,"[23, 19, 29, 25, 22]","[32, 25, 17, 33, 20]",53.66666666666666,2023-24,97.88,97.81,97.845,0.44325,0.4580131578947368,89.0,86.0,93.7,107.16,116.04,108.292,108.34933333333333
22301102,1610612766,CHA,1610612757,POR,51,2024-04-03,CHA vs. POR,4,Home,"[32, 25, 17, 33, 20]","[23, 19, 29, 25, 22]",53.66666666666666,2023-24,97.81,97.88,97.845,0.4580131578947368,0.44325,86.0,89.0,90.5,106.33333333333333,116.93333333333334,108.34933333333333,108.292
22301103,1610612764,WAS,1610612747,LAL,68,2024-04-03,WAS vs. LAL,4,Home,"[27, 29, 20, 33, 31]","[34, 31, 24, 37, 16]",61.333333333333336,2023-24,103.07,101.38,102.225,0.4702857142857143,0.4988311688311689,120.0,125.0,110.1,113.32894736842105,122.82894736842105,109.89736842105265,115.23157894736842
22301103,1610612747,LAL,1610612764,WAS,68,2024-04-03,LAL @ WAS,4,Away,"[34, 31, 24, 37, 16]","[27, 29, 20, 33, 31]",61.333333333333336,2023-24,101.38,103.07,102.225,0.4988311688311689,0.4702857142857143,125.0,120.0,115.7,117.8157894736842,117.42105263157895,115.23157894736842,109.89736842105265
22301104,1610612765,DET,1610612737,ATL,51,2024-04-03,DET @ ATL,4,Away,"[29, 23, 25, 17, 10]","[32, 28, 28, 26, 22]",66.66666666666667,2023-24,100.45,100.84,100.64500000000001,0.4659210526315789,0.4686447368421052,113.0,121.0,109.7,110.6,119.41333333333333,109.54266666666668,117.32266666666668
22301104,1610612737,ATL,1610612765,DET,51,2024-04-03,ATL vs. DET,4,Home,"[32, 28, 28, 26, 22]","[29, 23, 25, 17, 10]",66.66666666666667,2023-24,100.84,100.45,100.64500000000001,0.4686447368421052,0.4659210526315789,121.0,113.0,116.3,119.08,120.26666666666667,117.32266666666668,109.54266666666668
22301105,1610612738,BOS,1610612760,OKC,53,2024-04-03,BOS vs. OKC,4,Home,"[30, 28, 29, 44, 31]","[22, 17, 34, 17, 33]",64.66666666666667,2023-24,97.98,100.85,99.41499999999999,0.48739473684210527,0.4994605263157895,135.0,100.0,137.8,120.85333333333334,109.44,122.56,118.52266666666668
22301105,1610612760,OKC,1610612738,BOS,53,2024-04-03,OKC @ BOS,4,Away,"[22, 17, 34, 17, 33]","[30, 28, 29, 44, 31]",64.66666666666667,2023-24,100.85,97.98,99.41499999999999,0.4994605263157895,0.48739473684210527,100.0,135.0,102.0,120.2,112.97333333333333,118.52266666666668,122.56
22301106,1610612751,BKN,1610612754,IND,50,2024-04-03,BKN vs. IND,4,Home,"[27, 11, 27, 31, 22]","[43, 27, 23, 29, 36]",67.66666666666667,2023-24,97.56,102.16,99.86,0.4582337662337662,0.5058441558441559,115.0,111.0,118.6,111.13157894736842,113.76315789473684,113.02631578947368,119.96184210526316
22301106,1610612754,IND,1610612751,BKN,50,2024-04-03,IND @ BKN,4,Away,"[43, 27, 23, 29, 36]","[27, 11, 27, 31, 22]",67.66666666666667,2023-24,102.16,97.56,99.86,0.5058441558441559,0.4582337662337662,111.0,115.0,116.8,122.88157894736842,120.40789473684211,119.96184210526316,113.02631578947368
22301107,1610612763,MEM,1610612749,MIL,48,2024-04-03,MEM @ MIL,4,Away,"[22, 13, 36, 24, 18]","[28, 33, 25, 32, 25]",57.66666666666666,2023-24,98.68,100.51,99.595,0.43644736842105264,0.4891578947368421,111.0,101.0,118.1,105.94666666666667,113.10666666666667,106.92933333333333,118.36399999999999
22301107,1610612749,MIL,1610612763,MEM,48,2024-04-03,MIL vs. MEM,4,Home,"[28, 33, 25, 32, 25]","[22, 13, 36, 24, 18]",57.66666666666666,2023-24,100.51,98.68,99.595,0.4891578947368421,0.43644736842105264,101.0,111.0,108.6,120.25333333333333,116.84,118.36399999999999,106.92933333333333
22301108,1610612750,MIN,1610612761,TOR,42,2024-04-03,MIN vs. TOR,4,Home,"[16, 22, 33, 30, 18]","[25, 27, 33, 20, 25]",58.66666666666666,2023-24,97.79,99.91,98.85,0.4870263157894737,0.4728157894736842,133.0,85.0,127.9,112.86666666666666,106.24,114.736,112.26666666666667
22301108,1610612761,TOR,1610612750,MIN,42,2024-04-03,TOR @ MIN,4,Away,"[25, 27, 33, 20, 25]","[16, 22, 33, 30, 18]",58.66666666666666,2023-24,99.91,97.79,98.85,0.4728157894736842,0.4870263157894737,85.0,133.0,81.0,112.66666666666667,118.48,112.26666666666667,114.736
22301109,1610612753,ORL,1610612740,NOP,50,2024-04-03,ORL @ NOP,4,Away,"[22, 33, 19, 11, 26]","[28, 37, 26, 34, 29]",55.0,2023-24,97.37,98.7,98.035,0.4789473684210526,0.48688157894736844,117.0,108.0,123.2,110.42666666666666,108.18666666666667,112.768,116.61066666666666
22301109,1610612740,NOP,1610612753,ORL,50,2024-04-03,NOP vs. ORL,4,Home,"[28, 37, 26, 34, 29]","[22, 33, 19, 11, 26]",55.0,2023-24,98.7,97.37,98.035,0.48688157894736844,0.4789473684210526,108.0,117.0,114.9,115.18666666666667,110.46666666666667,116.61066666666666,112.768
22301110,1610612756,PHX,1610612739,CLE,54,2024-04-03,PHX vs. CLE,4,Home,"[46, 32, 29, 22, 26]","[40, 26, 28, 43, 20]",54.333333333333336,2023-24,99.0,97.62,98.31,0.4970526315789474,0.48097333333333336,122.0,101.0,123.2,116.78666666666666,114.05333333333333,117.51333333333334,114.99473684210527
22301110,1610612739,CLE,1610612756,PHX,54,2024-04-03,CLE @ PHX,4,Away,"[40, 26, 28, 43, 20]","[46, 32, 29, 22, 26]",54.333333333333336,2023-24,97.62,99.0,98.31,0.48097333333333336,0.4970526315789474,101.0,122.0,102.0,112.77631578947368,109.76315789473684,114.99473684210527,117.51333333333334
22301111,1610612755,PHI,1610612748,MIA,68,2024-04-04,PHI @ MIA,4,Away,"[25, 35, 25, 30, 25]","[34, 29, 29, 26, 32]",56.0,2023-24,98.17,96.88,97.525,0.4654285714285714,0.46413157894736845,109.0,105.0,110.1,114.30263157894737,112.09210526315789,116.28026315789472,111.64
22301111,1610612748,MIA,1610612755,PHI,68,2024-04-04,MIA vs. PHI,4,Home,"[34, 29, 29, 26, 32]","[25, 35, 25, 30, 25]",56.0,2023-24,96.88,98.17,97.525,0.46413157894736845,0.4654285714285714,105.0,109.0,107.1,109.88,108.4,111.64,116.28026315789472
22301112,1610612752,NYK,1610612758,SAC,55,2024-04-04,NYK vs. SAC,4,Home,"[22, 22, 27, 45, 36]","[24, 27, 34, 28, 31]",51.333333333333336,2023-24,95.96,99.46,97.71,0.4644868421052632,0.4796578947368421,120.0,109.0,127.7,112.4,107.93333333333334,116.91600000000001,116.44399999999999
22301112,1610612758,SAC,1610612752,NYK,55,2024-04-04,SAC @ NYK,4,Away,"[24, 27, 34, 28, 31]","[22, 22, 27, 45, 36]",51.333333333333336,2023-24,99.46,95.96,97.71,0.4796578947368421,0.4644868421052632,109.0,120.0,114.7,117.14666666666666,115.73333333333333,116.44399999999999,116.91600000000001
22301113,1610612744,GSW,1610612745,HOU,57,2024-04-04,GSW @ HOU,4,Away,"[28, 27, 26, 27, 24]","[23, 24, 13, 28, 28]",51.0,2023-24,99.91,99.59,99.75,0.4765394736842105,0.4591710526315789,133.0,110.0,134.3,117.78666666666666,115.64,116.78800000000001,113.55733333333332
22301113,1610612745,HOU,1610612744,GSW,57,2024-04-04,HOU vs. GSW,4,Home,"[23, 24, 13, 28, 28]","[28, 27, 26, 27, 24]",51.0,2023-24,99.59,99.91,99.75,0.4591710526315789,0.4765394736842105,110.0,133.0,110.0,114.05333333333333,112.56,113.55733333333332,116.78800000000001
22301114,1610612743,DEN,1610612746,LAC,51,2024-04-04,DEN @ LAC,4,Away,"[30, 30, 26, 29, 39]","[24, 31, 23, 18, 34]",54.66666666666666,2023-24,97.43,97.93,97.68,0.49466233766233764,0.49059210526315783,100.0,102.0,100.0,114.51315789473684,109.75,117.65921052631579,118.71866666666666
22301114,1610612746,LAC,1610612743,DEN,51,2024-04-04,LAC vs. DEN,4,Home,"[24, 31, 23, 18, 34]","[30, 30, 26, 29, 39]",54.66666666666666,2023-24,97.93,97.43,97.68,0.49059210526315783,0.49466233766233764,102.0,100.0,102.0,116.01333333333334,112.66666666666667,118.71866666666666,117.65921052631579
22301115,1610612753,ORL,1610612766,CHA,61,2024-04-05,ORL @ CHA,4,Away,"[24, 22, 33, 19, 11]","[21, 32, 25, 17, 33]",49.0,2023-24,97.37,97.81,97.59,0.47853246753246753,0.4598181818181818,115.0,124.0,118.6,110.51315789473684,108.1842105263158,112.90526315789472,108.11447368421054
22301115,1610612766,CHA,1610612753,ORL,61,2024-04-05,CHA vs. ORL,4,Home,"[21, 32, 25, 17, 33]","[24, 22, 33, 19, 11]",49.0,2023-24,97.81,97.37,97.59,0.4598181818181818,0.47853246753246753,124.0,115.0,129.2,106.0657894736842,116.5657894736842,108.11447368421054,112.90526315789472
22301116,1610612760,OKC,1610612754,IND,63,2024-04-05,OKC @ IND,4,Away,"[23, 22, 17, 34, 17]","[31, 43, 27, 23, 29]",54.333333333333336,2023-24,100.85,102.16,101.505,0.4993116883116884,0.5060641025641025,112.0,126.0,108.7,119.9342105263158,113.26315789473684,118.30526315789474,119.92077922077921
22301116,1610612754,IND,1610612760,OKC,63,2024-04-05,IND vs. OKC,4,Home,"[31, 43, 27, 23, 29]","[23, 22, 17, 34, 17]",54.333333333333336,2023-24,102.16,100.85,101.505,0.5060641025641025,0.4993116883116884,126.0,112.0,123.5,122.72727272727273,120.33766233766234,119.92077922077921,118.30526315789474
22301117,1610612757,POR,1610612764,WAS,59,2024-04-05,POR @ WAS,4,Away,"[30, 23, 19, 29, 25]","[29, 27, 29, 20, 33]",56.66666666666666,2023-24,97.88,103.07,100.475,0.44315584415584414,0.4697948717948718,108.0,102.0,110.2,106.92105263157895,115.64473684210526,108.10000000000001,109.89999999999999
22301117,1610612764,WAS,1610612757,POR,59,2024-04-05,WAS vs. POR,4,Home,"[29, 27, 29, 20, 33]","[30, 23, 19, 29, 25]",56.66666666666666,2023-24,103.07,97.88,100.475,0.4697948717948718,0.44315584415584414,102.0,108.0,105.2,113.41558441558442,122.85714285714286,109.89999999999999,108.10000000000001
22301118,1610612758,SAC,1610612738,BOS,42,2024-04-05,SAC @ BOS,4,Away,"[35, 24, 27, 34, 28]","[30, 30, 28, 29, 44]",66.33333333333333,2023-24,99.46,97.98,98.72,0.4784155844155844,0.4866103896103896,100.0,101.0,105.3,117.03947368421052,115.78947368421052,116.42105263157895,122.76052631578946
22301118,1610612738,BOS,1610612758,SAC,42,2024-04-05,BOS vs. SAC,4,Home,"[30, 30, 28, 29, 44]","[35, 24, 27, 34, 28]",66.33333333333333,2023-24,97.98,99.46,98.72,0.4866103896103896,0.4784155844155844,101.0,100.0,108.6,121.03947368421052,109.3157894736842,122.76052631578946,116.42105263157895
22301119,1610612741,CHI,1610612752,NYK,46,2024-04-05,CHI vs. NYK,4,Home,"[30, 33, 21, 27, 17]","[20, 22, 22, 27, 45]",54.0,2023-24,96.94,95.96,96.44999999999999,0.46888311688311685,0.4640909090909091,108.0,100.0,108.0,111.94736842105263,113.5657894736842,113.78552631578948,117.0578947368421
